Campaña,Arte,Lance,Sector,Fecha,Long L,Latit L,Prof L,Prof Med,Species,Family,Order,Nºmuestra,P muestra
Maroc-0511,BT,69,Morocco S,12/5/2005,-14.5538,26.6722,1294,1223,Cirrothauma sp,Cirroteuthidae,Octopoda,1,194
Maroc-0511,BT,69,Morocco S,12/5/2005,-14.5538,26.6722,1294,1223,Mastigoteuthidae indet,Mastigoteuthidae,Oegopsida,1,120
Maroc-0511,BT,69,Morocco S,12/5/2005,-14.5538,26.6722,1294,1223,Spirula spirula,Spirulidae,Spirulida,1,5
Maroc-0511,BT,71,Morocco S,12/6/2005,-14.3703,26.9918,1817,1820,Bathyteuthis abyssicola,Bathyteuthidae,Oegopsida,1,10
Maroc-0511,BT,71,Morocco S,12/6/2005,-14.3703,26.9918,1817,1820,Octopoteuthis megaptera,Octopoteuthidae,Oegopsida,1,300
Maroc-0511,BT,71,Morocco S,12/6/2005,-14.3703,26.9918,1817,1820,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,5620
Maroc-0511,BT,72,Morocco S,12/6/2005,-14.2443,26.9693,1259,1251,Cirrothauma sp,Cirroteuthidae,Octopoda,1,108
Maroc-0511,BT,72,Morocco S,12/6/2005,-14.2443,26.9693,1259,1251,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,34
Maroc-0511,BT,72,Morocco S,12/6/2005,-14.2443,26.9693,1259,1251,Spirula spirula,Spirulidae,Spirulida,2,10
Maroc-0511,BT,73,Morocco S,12/6/2005,-14.0722,26.8457,502,516,Pteroctopus tetracirrhus,Octopodidae,Octopoda,1,126
Maroc-0511,BT,73,Morocco S,12/6/2005,-14.0722,26.8457,502,516,Todarodes sagittatus,Ommastrephidae,Oegopsida,8,5225
Maroc-0511,BT,77,Morocco S,12/7/2005,-14.6897,26.6282,1206,1346,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,2446
Maroc-0511,BT,76,Morocco S,12/7/2005,-14.5545,26.5558,1313,1391,Heteroteuthis dispar,Sepiolidae,Sepioidea,1,18
Maroc-0511,BT,75,Morocco S,12/7/2005,-14.3692,26.7363,1063,1068,Cirrothauma sp,Cirroteuthidae,Octopoda,1,252
Maroc-0511,BT,75,Morocco S,12/7/2005,-14.3692,26.7363,1063,1068,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,72
Maroc-0511,BT,75,Morocco S,12/7/2005,-14.3692,26.7363,1063,1068,Mastigoteuthidae indet,Mastigoteuthidae,Oegopsida,1,80
Maroc-0511,BT,75,Morocco S,12/7/2005,-14.3692,26.7363,1063,1068,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,32
Maroc-0511,BT,74,Morocco S,12/7/2005,-14.2533,26.8000,1034,1023,Mastigoteuthidae indet,Mastigoteuthidae,Oegopsida,1,16
Maroc-0511,BT,74,Morocco S,12/7/2005,-14.2533,26.8000,1034,1023,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,238
Maroc-0511,BT,74,Morocco S,12/7/2005,-14.2533,26.8000,1034,1023,Todarodes sagittatus,Ommastrephidae,Oegopsida,8,5225
Maroc-0511,BT,82,Morocco S,12/9/2005,-14.9150,26.3828,893,883,Cirrothauma sp,Cirroteuthidae,Octopoda,1,72
Maroc-0511,BT,82,Morocco S,12/9/2005,-14.9150,26.3828,893,883,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,2620
Maroc-0511,BT,83,Morocco S,12/9/2005,-14.9150,26.2723,548,546,Pteroctopus tetracirrhus,Octopodidae,Octopoda,1,192
Maroc-0511,BT,83,Morocco S,12/9/2005,-14.9150,26.2723,548,546,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,2064
Maroc-0511,BT,87,Morocco S,12/10/2005,-15.2903,26.1107,602,595,Todarodes sagittatus,Ommastrephidae,Oegopsida,4,3504
Maroc-0511,BT,86,Morocco S,12/10/2005,-15.1588,26.2633,840,843,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,1,20
Maroc-0511,BT,86,Morocco S,12/10/2005,-15.1588,26.2633,840,843,Lepidoteuthis grimaldii,Lepidoteuthidae,Oegopsida,1,150
Maroc-0511,BT,86,Morocco S,12/10/2005,-15.1588,26.2633,840,843,Mastigoteuthidae indet,Mastigoteuthidae,Oegopsida,1,40
Maroc-0511,BT,86,Morocco S,12/10/2005,-15.1588,26.2633,840,843,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,545
Maroc-0511,BT,85,Morocco S,12/10/2005,-15.0623,26.2765,723,718,Heteroteuthis dispar,Sepiolidae,Sepioidea,2,10
Maroc-0511,BT,85,Morocco S,12/10/2005,-15.0623,26.2765,723,718,Histioteuthis sp,Histioteuthidae,Oegopsida,1,100
Maroc-0511,BT,85,Morocco S,12/10/2005,-15.0623,26.2765,723,718,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,900
Maroc-0511,BT,84,Morocco S,12/10/2005,-15.0288,26.3435,904,912,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,726
Maroc-0511,BT,84,Morocco S,12/10/2005,-15.0288,26.3435,904,912,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,3142
Maroc-0511,BT,90,Morocco S,12/11/2005,-15.3452,26.2593,1320,1426,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,948
Maroc-0511,BT,89,Morocco S,12/11/2005,-15.2992,26.2727,1016,1123,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,5400
Maroc-0511,BT,89,Morocco S,12/11/2005,-15.2992,26.2727,1016,1123,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,350
Maroc-0511,BT,88,Morocco S,12/11/2005,-15.2957,26.3903,1615,1685,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,2498
Maroc-0511,BT,93,Morocco S,12/12/2005,-15.5963,26.1068,1494,1631,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,670
Maroc-0511,BT,93,Morocco S,12/12/2005,-15.5963,26.1068,1494,1631,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,386
Maroc-0511,BT,92,Morocco S,12/12/2005,-15.4468,26.1138,860,847,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,8
Maroc-0511,BT,92,Morocco S,12/12/2005,-15.4468,26.1138,860,847,Mastigoteuthidae indet,Mastigoteuthidae,Oegopsida,3,188
Maroc-0511,BT,92,Morocco S,12/12/2005,-15.4468,26.1138,860,847,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,302
Maroc-0511,BT,95,Morocco S,12/13/2005,-15.8000,26.0835,1515,1483,Cirrothauma sp,Cirroteuthidae,Octopoda,2,262
Maroc-0511,BT,95,Morocco S,12/13/2005,-15.8000,26.0835,1515,1483,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,6000
Maroc-0611,BT,1,Sahara,11/14/2006,-17.7018,21.1510,564,560,Austrorossia mastigophora,Sepiolidae,Sepioidea,11,151
Maroc-0611,BT,1,Sahara,11/14/2006,-17.7018,21.1510,564,560,Muusoctopus januarii,Enteroctopodidae,Octopoda,19,1215
Maroc-0611,BT,1,Sahara,11/14/2006,-17.7018,21.1510,564,560,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,4,25
Maroc-0611,BT,1,Sahara,11/14/2006,-17.7018,21.1510,564,560,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,519
Maroc-0611,BT,1,Sahara,11/14/2006,-17.7018,21.1510,564,560,Todarodes sagittatus,Ommastrephidae,Oegopsida,9,5300
Maroc-0611,BT,1,Sahara,11/14/2006,-17.7018,21.1510,564,560,Todaropsis eblanae,Ommastrephidae,Oegopsida,16,3560
Maroc-0611,BT,4,Sahara,11/15/2006,-18.1081,21.3206,1580,1581,Enoploteuthidae indet,Enoploteuthidae,Oegopsida,1,328
Maroc-0611,BT,4,Sahara,11/15/2006,-18.1081,21.3206,1580,1581,Japetella diaphana,Amphitretidae,Octopoda,1,140
Maroc-0611,BT,5,Sahara,11/15/2006,-17.9686,21.3713,1202,1207,Neorossia caroli,Sepiolidae,Sepioidea,2,55
Maroc-0611,BT,5,Sahara,11/15/2006,-17.9686,21.3713,1202,1207,Octopodidae indet,Octopodidae,Octopoda,4,1045
Maroc-0611,BT,5,Sahara,11/15/2006,-17.9686,21.3713,1202,1207,Opisthoteuthis calypso,Opisthoteuthidae,Octopoda,12,3660
Maroc-0611,BT,3,Sahara,11/15/2006,-17.9506,21.2179,1290,1300,Neorossia caroli,Sepiolidae,Sepioidea,2,66
Maroc-0611,BT,3,Sahara,11/15/2006,-17.9506,21.2179,1290,1300,Oegopsida indet,,Oegopsida,1,10
Maroc-0611,BT,3,Sahara,11/15/2006,-17.9506,21.2179,1290,1300,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,3500
Maroc-0611,BT,2,Sahara,11/15/2006,-17.8245,21.1856,1012,995,Neorossia caroli,Sepiolidae,Sepioidea,5,115
Maroc-0611,BT,2,Sahara,11/15/2006,-17.8245,21.1856,1012,995,Octopodidae indet,Octopodidae,Octopoda,2,36
Maroc-0611,BT,2,Sahara,11/15/2006,-17.8245,21.1856,1012,995,Octopodidae indet,Octopodidae,Octopoda,5,959
Maroc-0611,BT,2,Sahara,11/15/2006,-17.8245,21.1856,1012,995,Todarodes sagittatus,Ommastrephidae,Oegopsida,4,2700
Maroc-0611,BT,6,Sahara,11/16/2006,-18.0343,21.4515,1446,1453,Haliphron atlanticus,Alloposidae,Octopoda,2,85
Maroc-0611,BT,6,Sahara,11/16/2006,-18.0343,21.4515,1446,1453,Neorossia caroli,Sepiolidae,Sepioidea,5,195
Maroc-0611,BT,6,Sahara,11/16/2006,-18.0343,21.4515,1446,1453,Octopodidae indet,Octopodidae,Octopoda,1,1019
Maroc-0611,BT,6,Sahara,11/16/2006,-18.0343,21.4515,1446,1453,Octopodidae indet,Octopodidae,Octopoda,3,310
Maroc-0611,BT,6,Sahara,11/16/2006,-18.0343,21.4515,1446,1453,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,160
Maroc-0611,BT,6,Sahara,11/16/2006,-18.0343,21.4515,1446,1453,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,7,15200
Maroc-0611,BT,7,Sahara,11/16/2006,-17.8845,21.4099,986,983,Octopodidae indet,Octopodidae,Octopoda,6,482
Maroc-0611,BT,7,Sahara,11/16/2006,-17.8845,21.4099,986,983,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,4500
Maroc-0611,BT,7,Sahara,11/16/2006,-17.8845,21.4099,986,983,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,875
Maroc-0611,BT,8,Sahara,11/16/2006,-17.7195,21.4091,638,640,Brachioteuthis sp,Brachioteuthidae,Oegopsida,1,5
Maroc-0611,BT,8,Sahara,11/16/2006,-17.7195,21.4091,638,640,Neorossia caroli,Sepiolidae,Sepioidea,9,226
Maroc-0611,BT,8,Sahara,11/16/2006,-17.7195,21.4091,638,640,Octopodidae indet,Octopodidae,Octopoda,14,2090
Maroc-0611,BT,8,Sahara,11/16/2006,-17.7195,21.4091,638,640,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,1355
Maroc-0611,BT,9,Sahara,11/16/2006,-17.5909,21.3878,446,448,Brachioteuthis sp,Brachioteuthidae,Oegopsida,1,4
Maroc-0611,BT,9,Sahara,11/16/2006,-17.5909,21.3878,446,448,Octopodidae indet,Octopodidae,Octopoda,7,1152
Maroc-0611,BT,9,Sahara,11/16/2006,-17.5909,21.3878,446,448,Todarodes sagittatus,Ommastrephidae,Oegopsida,12,4600
Maroc-0611,BT,10,Sahara,11/17/2006,-18.1238,21.5535,1860,1840,Neorossia caroli,Sepiolidae,Sepioidea,1,49
Maroc-0611,BT,10,Sahara,11/17/2006,-18.1238,21.5535,1860,1840,Octopodidae indet,Octopodidae,Octopoda,6,3240
Maroc-0611,BT,10,Sahara,11/17/2006,-18.1238,21.5535,1860,1840,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,1480
Maroc-0611,BT,10,Sahara,11/17/2006,-18.1238,21.5535,1860,1840,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,1547
Maroc-0611,BT,11,Sahara,11/17/2006,-18.0367,21.5874,1487,1483,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,2890
Maroc-0611,BT,11,Sahara,11/17/2006,-18.0367,21.5874,1487,1483,Sthenoteuthis pteropus,Ommastrephidae,Oegopsida,1,3750
Maroc-0611,BT,12,Sahara,11/17/2006,-17.9719,21.6409,1256,1255,Neorossia caroli,Sepiolidae,Sepioidea,1,24
Maroc-0611,BT,12,Sahara,11/17/2006,-17.9719,21.6409,1256,1255,Octopodidae indet,Octopodidae,Octopoda,2,156
Maroc-0611,BT,12,Sahara,11/17/2006,-17.9719,21.6409,1256,1255,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,225
Maroc-0611,BT,16,Sahara,11/18/2006,-17.8348,21.6842,1002,1003,Neorossia caroli,Sepiolidae,Sepioidea,1,88
Maroc-0611,BT,16,Sahara,11/18/2006,-17.8348,21.6842,1002,1003,Octopodidae indet,Octopodidae,Octopoda,3,1032
Maroc-0611,BT,16,Sahara,11/18/2006,-17.8348,21.6842,1002,1003,Octopodidae indet,Octopodidae,Octopoda,3,192
Maroc-0611,BT,16,Sahara,11/18/2006,-17.8348,21.6842,1002,1003,Oegopsida indet,,Oegopsida,1,9
Maroc-0611,BT,16,Sahara,11/18/2006,-17.8348,21.6842,1002,1003,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,1032
Maroc-0611,BT,15,Sahara,11/18/2006,-17.7560,21.6405,850,849,Neorossia caroli,Sepiolidae,Sepioidea,5,261
Maroc-0611,BT,15,Sahara,11/18/2006,-17.7560,21.6405,850,849,Octopodidae indet,Octopodidae,Octopoda,13,760
Maroc-0611,BT,15,Sahara,11/18/2006,-17.7560,21.6405,850,849,Octopodidae indet,Octopodidae,Octopoda,7,1153
Maroc-0611,BT,15,Sahara,11/18/2006,-17.7560,21.6405,850,849,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,31
Maroc-0611,BT,15,Sahara,11/18/2006,-17.7560,21.6405,850,849,Todarodes sagittatus,Ommastrephidae,Oegopsida,4,2750
Maroc-0611,BT,14,Sahara,11/18/2006,-17.6764,21.5569,636,635,Neorossia caroli,Sepiolidae,Sepioidea,7,106
Maroc-0611,BT,14,Sahara,11/18/2006,-17.6764,21.5569,636,635,Octopodidae indet,Octopodidae,Octopoda,12,306
Maroc-0611,BT,14,Sahara,11/18/2006,-17.6764,21.5569,636,635,Octopodidae indet,Octopodidae,Octopoda,3,1507
Maroc-0611,BT,14,Sahara,11/18/2006,-17.6764,21.5569,636,635,Octopodidae indet,Octopodidae,Octopoda,2,783
Maroc-0611,BT,14,Sahara,11/18/2006,-17.6764,21.5569,636,635,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,35
Maroc-0611,BT,14,Sahara,11/18/2006,-17.6764,21.5569,636,635,Sthenoteuthis pteropus,Ommastrephidae,Oegopsida,1,194
Maroc-0611,BT,14,Sahara,11/18/2006,-17.6764,21.5569,636,635,Todarodes sagittatus,Ommastrephidae,Oegopsida,6,4010
Maroc-0611,BT,13,Sahara,11/18/2006,-17.5525,21.6573,736,735,Neorossia caroli,Sepiolidae,Sepioidea,1,78
Maroc-0611,BT,13,Sahara,11/18/2006,-17.5525,21.6573,736,735,Octopodidae indet,Octopodidae,Octopoda,11,366
Maroc-0611,BT,13,Sahara,11/18/2006,-17.5525,21.6573,736,735,Octopodidae indet,Octopodidae,Octopoda,1,733
Maroc-0611,BT,13,Sahara,11/18/2006,-17.5525,21.6573,736,735,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,23
Maroc-0611,BT,13,Sahara,11/18/2006,-17.5525,21.6573,736,735,Oegopsida indet,,Oegopsida,2,9
Maroc-0611,BT,20,Sahara,11/19/2006,-17.7896,21.8860,1561,1561,Octopodidae indet,Octopodidae,Octopoda,1,61
Maroc-0611,BT,20,Sahara,11/19/2006,-17.7896,21.8860,1561,1561,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,4900
Maroc-0611,BT,20,Sahara,11/19/2006,-17.7896,21.8860,1561,1561,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,1358
Maroc-0611,BT,19,Sahara,11/19/2006,-17.6188,21.8340,1222,1230,Neorossia caroli,Sepiolidae,Sepioidea,3,230
Maroc-0611,BT,19,Sahara,11/19/2006,-17.6188,21.8340,1222,1230,Octopodidae indet,Octopodidae,Octopoda,8,617
Maroc-0611,BT,19,Sahara,11/19/2006,-17.6188,21.8340,1222,1230,Octopodidae indet,Octopodidae,Octopoda,1,873
Maroc-0611,BT,19,Sahara,11/19/2006,-17.6188,21.8340,1222,1230,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,6,262
Maroc-0611,BT,18,Sahara,11/19/2006,-17.5504,21.8672,1094,1089,Octopodidae indet,Octopodidae,Octopoda,3,282
Maroc-0611,BT,18,Sahara,11/19/2006,-17.5504,21.8672,1094,1089,Octopodidae indet,Octopodidae,Octopoda,1,770
Maroc-0611,BT,18,Sahara,11/19/2006,-17.5504,21.8672,1094,1089,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,660
Maroc-0611,BT,18,Sahara,11/19/2006,-17.5504,21.8672,1094,1089,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,822
Maroc-0611,BT,17,Sahara,11/19/2006,-17.4365,21.8416,311,335,Callistoctopus macropus,Octopodidae,Octopoda,3,40
Maroc-0611,BT,17,Sahara,11/19/2006,-17.4365,21.8416,311,335,Octopodidae indet,Octopodidae,Octopoda,2,85
Maroc-0611,BT,17,Sahara,11/19/2006,-17.4365,21.8416,311,335,Sepia elegans,Sepiidae,Sepioidea,7,238
Maroc-0611,BT,17,Sahara,11/19/2006,-17.4365,21.8416,311,335,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,1930
Maroc-0611,BT,21,Sahara,11/20/2006,-18.0000,22.1729,1822,1827,Octopodidae indet,Octopodidae,Octopoda,1,448
Maroc-0611,BT,21,Sahara,11/20/2006,-18.0000,22.1729,1822,1827,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,3981
Maroc-0611,BT,21,Sahara,11/20/2006,-18.0000,22.1729,1822,1827,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,1570
Maroc-0611,BT,22,Sahara,11/20/2006,-17.9167,22.1173,1630,1629,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,1040
Maroc-0611,BT,22,Sahara,11/20/2006,-17.9167,22.1173,1630,1629,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,723
Maroc-0611,BT,23,Sahara,11/20/2006,-17.8195,22.0738,1457,1449,Octopodidae indet,Octopodidae,Octopoda,1,46
Maroc-0611,BT,23,Sahara,11/20/2006,-17.8195,22.0738,1457,1449,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,916
Maroc-0611,BT,23,Sahara,11/20/2006,-17.8195,22.0738,1457,1449,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,409
Maroc-0611,BT,24,Sahara,11/21/2006,-17.7167,22.1176,1188,1188,Neorossia caroli,Sepiolidae,Sepioidea,1,36
Maroc-0611,BT,24,Sahara,11/21/2006,-17.7167,22.1176,1188,1188,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,10,342
Maroc-0611,BT,25,Sahara,11/21/2006,-17.5426,22.1393,919,906,Octopodidae indet,Octopodidae,Octopoda,4,235
Maroc-0611,BT,25,Sahara,11/21/2006,-17.5426,22.1393,919,906,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,6920
Maroc-0611,BT,25,Sahara,11/21/2006,-17.5426,22.1393,919,906,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,805
Maroc-0611,BT,26,Sahara,11/21/2006,-17.4590,22.0923,596,590,Octopodidae indet,Octopodidae,Octopoda,1,723
Maroc-0611,BT,26,Sahara,11/21/2006,-17.4590,22.0923,596,590,Octopodidae indet,Octopodidae,Octopoda,9,1670
Maroc-0611,BT,26,Sahara,11/21/2006,-17.4590,22.0923,596,590,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,12
Maroc-0611,BT,26,Sahara,11/21/2006,-17.4590,22.0923,596,590,Todarodes sagittatus,Ommastrephidae,Oegopsida,13,8500
Maroc-0611,BT,28,Sahara,11/22/2006,-17.6580,22.4868,1801,1811,Eledone sp,Eledonidae,Octopoda,1,430
Maroc-0611,BT,28,Sahara,11/22/2006,-17.6580,22.4868,1801,1811,Galiteuthis armata,Cranchiidae,Oegopsida,1,121
Maroc-0611,BT,28,Sahara,11/22/2006,-17.6580,22.4868,1801,1811,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,4,3035
Maroc-0611,BT,29,Sahara,11/22/2006,-17.5346,22.4188,1543,1542,Neorossia caroli,Sepiolidae,Sepioidea,1,39
Maroc-0611,BT,29,Sahara,11/22/2006,-17.5346,22.4188,1543,1542,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,5,15100
Maroc-0611,BT,31,Sahara,11/23/2006,-17.4432,22.5897,1039,1023,Octopodidae indet,Octopodidae,Octopoda,4,238
Maroc-0611,BT,31,Sahara,11/23/2006,-17.4432,22.5897,1039,1023,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,289
Maroc-0611,BT,31,Sahara,11/23/2006,-17.4432,22.5897,1039,1023,Todarodes sagittatus,Ommastrephidae,Oegopsida,4,3365
Maroc-0611,BT,32,Sahara,11/23/2006,-17.3500,22.5395,773,771,Neorossia caroli,Sepiolidae,Sepioidea,2,66
Maroc-0611,BT,32,Sahara,11/23/2006,-17.3500,22.5395,773,771,Octopodidae indet,Octopodidae,Octopoda,23,833
Maroc-0611,BT,32,Sahara,11/23/2006,-17.3500,22.5395,773,771,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,1231
Maroc-0611,BT,33,Sahara,11/23/2006,-17.2762,22.5873,586,590,Neorossia caroli,Sepiolidae,Sepioidea,1,41
Maroc-0611,BT,33,Sahara,11/23/2006,-17.2762,22.5873,586,590,Octopodidae indet,Octopodidae,Octopoda,1,616
Maroc-0611,BT,33,Sahara,11/23/2006,-17.2762,22.5873,586,590,Octopodidae indet,Octopodidae,Octopoda,13,589
Maroc-0611,BT,33,Sahara,11/23/2006,-17.2762,22.5873,586,590,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,21
Maroc-0611,BT,33,Sahara,11/23/2006,-17.2762,22.5873,586,590,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,1035
Maroc-0611,BT,34,Sahara,11/23/2006,-17.2221,22.6596,410,412,Bathypolypodidae indet,Bathypolypodidae,Octopoda,5,59
Maroc-0611,BT,34,Sahara,11/23/2006,-17.2221,22.6596,410,412,Neorossia caroli,Sepiolidae,Sepioidea,3,130
Maroc-0611,BT,34,Sahara,11/23/2006,-17.2221,22.6596,410,412,Octopodidae indet,Octopodidae,Octopoda,5,41
Maroc-0611,BT,34,Sahara,11/23/2006,-17.2221,22.6596,410,412,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,28
Maroc-0611,BT,34,Sahara,11/23/2006,-17.2221,22.6596,410,412,Todarodes sagittatus,Ommastrephidae,Oegopsida,8,4670
Maroc-0611,BT,35,Sahara,11/24/2006,-17.5391,22.7353,1338,1325,Neorossia caroli,Sepiolidae,Sepioidea,1,49
Maroc-0611,BT,35,Sahara,11/24/2006,-17.5391,22.7353,1338,1325,Octopodidae indet,Octopodidae,Octopoda,1,70
Maroc-0611,BT,35,Sahara,11/24/2006,-17.5391,22.7353,1338,1325,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,64
Maroc-0611,BT,35,Sahara,11/24/2006,-17.5391,22.7353,1338,1325,Spirula spirula,Spirulidae,Spirulida,2,15
Maroc-0611,BT,35,Sahara,11/24/2006,-17.5391,22.7353,1338,1325,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,1240
Maroc-0611,BT,36,Sahara,11/24/2006,-17.3528,22.8587,864,875,Neorossia caroli,Sepiolidae,Sepioidea,1,50
Maroc-0611,BT,36,Sahara,11/24/2006,-17.3528,22.8587,864,875,Octopodidae indet,Octopodidae,Octopoda,4,657
Maroc-0611,BT,36,Sahara,11/24/2006,-17.3528,22.8587,864,875,Octopodidae indet,Octopodidae,Octopoda,11,524
Maroc-0611,BT,36,Sahara,11/24/2006,-17.3528,22.8587,864,875,Octopodidae indet,Octopodidae,Octopoda,1,4
Maroc-0611,BT,36,Sahara,11/24/2006,-17.3528,22.8587,864,875,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,2,69
Maroc-0611,BT,36,Sahara,11/24/2006,-17.3528,22.8587,864,875,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,3160
Maroc-0611,BT,36,Sahara,11/24/2006,-17.3528,22.8587,864,875,Todarodes sagittatus,Ommastrephidae,Oegopsida,16,11791
Maroc-0611,BT,37,Sahara,11/24/2006,-17.2703,22.7237,698,651,Bathypolypodidae indet,Bathypolypodidae,Octopoda,1,51
Maroc-0611,BT,37,Sahara,11/24/2006,-17.2703,22.7237,698,651,Octopodidae indet,Octopodidae,Octopoda,1,276
Maroc-0611,BT,37,Sahara,11/24/2006,-17.2703,22.7237,698,651,Octopodidae indet,Octopodidae,Octopoda,3,130
Maroc-0611,BT,37,Sahara,11/24/2006,-17.2703,22.7237,698,651,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,6
Maroc-0611,BT,37,Sahara,11/24/2006,-17.2703,22.7237,698,651,Todarodes sagittatus,Ommastrephidae,Oegopsida,7,4460
Maroc-0611,BT,38,Sahara,11/24/2006,-17.1842,22.7909,240,252,Octopodidae indet,Octopodidae,Octopoda,7,2869
Maroc-0611,BT,38,Sahara,11/24/2006,-17.1842,22.7909,240,252,Sepia orbignyana,Sepiidae,Sepioidea,33,556
Maroc-0611,BT,38,Sahara,11/24/2006,-17.1842,22.7909,240,252,Todarodes sagittatus,Ommastrephidae,Oegopsida,7,3787
Maroc-0611,BT,39,Sahara,11/25/2006,-17.7886,22.7036,1838,1845,Chtenopteryx sicula,Chtenopterigidae,Oegopsida,1,16
Maroc-0611,BT,39,Sahara,11/25/2006,-17.7886,22.7036,1838,1845,Octopodidae indet,Octopodidae,Octopoda,3,1071
Maroc-0611,BT,39,Sahara,11/25/2006,-17.7886,22.7036,1838,1845,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,19
Maroc-0611,BT,39,Sahara,11/25/2006,-17.7886,22.7036,1838,1845,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,170
Maroc-0611,BT,40,Sahara,11/25/2006,-17.6761,22.7842,1778,1774,Eledone sp,Eledonidae,Octopoda,1,885
Maroc-0611,BT,40,Sahara,11/25/2006,-17.6761,22.7842,1778,1774,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,200
Maroc-0611,BT,40,Sahara,11/25/2006,-17.6761,22.7842,1778,1774,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,2070
Maroc-0611,BT,40,Sahara,11/25/2006,-17.6761,22.7842,1778,1774,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,7
Maroc-0611,BT,41,Sahara,11/25/2006,-17.5708,22.8206,1464,1470,Octopodidae indet,Octopodidae,Octopoda,1,1595
Maroc-0611,BT,41,Sahara,11/25/2006,-17.5708,22.8206,1464,1470,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,5810
Maroc-0611,BT,41,Sahara,11/25/2006,-17.5708,22.8206,1464,1470,Spirula spirula,Spirulidae,Spirulida,1,4
